1.779852447000041238e+01	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	4.747893841832971020e+02	1.000000000000000000e+03	7.748631361994809197e+01	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	4.462507921016921038e-04	7.366140530074742401e+02	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	3.913046420769917155e+00	4.503104236530153237e-01	1.000000000000000000e+03	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	9.814834933363761138e+01	nan	nan	1.000000000000000000e+03	4.161539297117355041e+00	nan	1.000000000000000000e+03	1.254867871037067539e-01	1.000000000000000000e+03	2.107589372595375496e-05	1.000000000000000000e+03	1.000000000000000000e+03	2.168782498773680345e+00	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	nan	nan	1.034051097754030479e+01	nan	1.000000000000000000e+03	2.833968378054571954e-06	1.406964047686886418e-04	1.000000000000000000e+03	3.288985811767321542e-05	1.000000000000000000e+03	1.666602388877962905e-05	nan	2.664513960298608097e+00	9.265673656896582955e+00	1.000000000000000000e+03	1.000000000000000000e+03	7.917790383391631437e+00	1.000000000000000000e+03	4.587182301620525843e-03	nan	1.000000000000000000e+03	nan	1.000000000000000000e+03	2.828648607376745190e+02	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.031133745332455387e+00	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	nan	6.184463062710613085e-06	1.000000000000000000e+03	1.000000000000000000e+03	2.387937743451081785e-01	nan	1.881823986815187482e+02	1.154901645159002802e-02	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	3.547366006700893877e+02	9.682644791007089056e-04	nan	5.065041405918092876e-02	5.726522876604135348e+01	6.682300472832655487e+02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	3.540853838022350430e+01	3.295004408591212020e+00	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.092916543661662274e+02	nan	1.000000000000000000e+03	nan	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	3.382976648375331763e+01	1.000000000000000000e+03	nan	nan	nan	2.808859395199694506e-02	nan	1.779905725199702111e-07	1.476195917745148734e+01	1.065798243102692222e+00	2.377781807900932292e-05	1.843053745862676554e-05	8.968400619390395789e+00	nan	1.000000000000000000e+03	nan	nan	nan	nan	1.000000000000000000e+03
2.730410843358018619e-02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	5.305801522260343850e-01	1.000000000000000000e+03	1.000000000000000000e+03	9.128890546321633792e+01	1.000000000000000000e+03	5.559477795471163934e-03	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	4.444736300151651420e+01	4.251752737459062181e-02	3.951791292892897767e-01	1.000000000000000000e+03	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	9.352183078642207353e-03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	nan	1.000000000000000000e+03	9.382854893856985975e-04	1.000000000000000000e+03	3.325293626986974518e-05	1.000000000000000000e+03	4.265284456059333138e+02	1.384487375598361103e-01	nan	nan	1.000000000000000000e+03	4.187916365067190441e+02	1.000000000000000000e+03	nan	nan	1.676154317245120984e-02	nan	1.000000000000000000e+03	4.723533502349169371e-06	6.724267780191256895e-05	1.000000000000000000e+03	6.064053162152060680e-03	1.000000000000000000e+03	2.461098524240272093e-06	nan	2.039994516288528292e-01	1.794159297508747031e+01	1.000000000000000000e+03	1.000000000000000000e+03	5.640271374318944764e-01	1.000000000000000000e+03	7.154989487381832429e-04	nan	1.000000000000000000e+03	nan	2.163311206291620294e+02	8.578730011682255281e+02	nan	nan	1.000000000000000000e+03	5.268500189403363265e+02	3.365061454935392993e-01	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	nan	7.498458634245841773e-04	1.000000000000000000e+03	1.000000000000000000e+03	3.315217299692114344e-02	nan	3.422661896471686305e+01	3.243956336536446918e-04	7.802827393770966902e-01	nan	1.000000000000000000e+03	1.000000000000000000e+03	5.966944522196965863e+02	1.000000000000000000e+03	3.721662615992472889e-02	nan	6.483089244088418024e-01	1.000000000000000000e+03	6.742019433240720900e+02	5.778431908062113962e+02	nan	nan	1.000000000000000000e+03	1.142775707987771172e+00	1.000000000000000000e+03	1.000000000000000000e+03	nan	1.000000000000000000e+03	8.566965145749276189e+01	nan	1.000000000000000000e+03	nan	6.363792346865034943e+01	nan	1.257340775700507152e+01	1.000000000000000000e+03	nan	nan	nan	1.000000000000000000e+03	5.570330967024796465e+00	1.000000000000000000e+03	nan	nan	nan	5.601856764139172620e-03	nan	3.460971316454904785e-04	7.986895459723953650e+01	2.365505706121902307e-01	6.242420210724593471e-05	1.072239988686658569e-05	2.705359598254134745e+00	nan	1.000000000000000000e+03	nan	nan	nan	nan	1.000000000000000000e+03
1.387841915875455022e-03	1.455968570129762441e+01	nan	nan	1.923060732583527610e+01	1.000000000000000000e+03	7.889563936230590571e+02	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	3.892494431944945177e+01	1.000000000000000000e+03	1.000000000000000000e+03	2.704830157808815034e-04	1.000000000000000000e+03	nan	nan	1.176188692720603797e+02	1.000000000000000000e+03	1.000000000000000000e+03	2.258296700498301640e-02	3.736741024186514881e+00	2.951120887653714817e+02	1.000000000000000000e+03	nan	1.035113565039426309e+00	1.000000000000000000e+03	1.000000000000000000e+03	2.873816275341048313e-04	nan	nan	1.000000000000000000e+03	3.095373070885806821e-01	nan	1.346777958288573718e+00	3.411889835159799544e-02	1.228211049051975863e+02	3.335462021355861685e-06	1.000000000000000000e+03	9.844190287648865478e+01	3.160770766742223344e-03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	3.222366990193952319e+01	nan	nan	2.040877792514733391e-01	nan	1.000000000000000000e+03	2.381672269077428595e-09	3.580247086533136828e-04	1.000000000000000000e+03	4.577812492791358398e-04	3.823516775713589482e+02	4.396104424000613032e-08	nan	7.197853448865422221e-01	9.581312386152562510e+01	1.000000000000000000e+03	1.000000000000000000e+03	9.932898554281580417e+00	1.310768512074114369e+02	5.538051626717176212e+00	nan	1.000000000000000000e+03	nan	1.462985426732158878e+01	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	3.697345199481418376e+01	4.141932337577156886e+01	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	nan	3.681747494958463292e-04	1.000000000000000000e+03	1.000000000000000000e+03	5.937095025053210073e-02	nan	3.744208285650572510e+00	3.596549152546231714e-04	1.938451770289166802e+02	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	2.914922415975744648e-03	nan	3.304326855009068111e-03	4.196797359488392090e+02	9.337680286292167064e-01	3.497832430185326871e+02	nan	nan	1.000000000000000000e+03	5.128909075155506798e+02	1.000000000000000000e+03	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.183275847553056614e+01	nan	9.956850813230518042e+02	nan	2.690915126480976127e+01	nan	1.296531283038027311e+02	1.338615964043154882e+01	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	nan	nan	nan	3.384192042938795053e-01	nan	3.370854445805627960e-05	1.068567595524263059e+00	2.542143136204938481e-01	1.101562137269888594e-07	1.300310291948460128e-05	6.952211888400711359e+00	nan	1.000000000000000000e+03	nan	nan	nan	nan	1.761314863233553467e+02
2.267769969827920784e-02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	9.360671402195681594e+02	3.879225268282484649e+02	7.900307582553944385e+00	3.767124730092919549e+01	1.000000000000000000e+03	4.695004360989976197e-06	3.039086070599418932e+00	nan	nan	3.964815659537788406e+02	1.000000000000000000e+03	3.086462466382439818e+00	2.872764332080832705e-01	2.999797922362017921e+00	2.270471213468410188e+00	1.000000000000000000e+03	nan	4.307011189008832019e+01	1.000000000000000000e+03	1.000000000000000000e+03	3.047052941458419303e-02	nan	nan	1.000000000000000000e+03	9.772934768714028886e-01	nan	9.426967286639555255e+01	2.855078147535066672e-03	1.687718457424805081e+02	1.325488609488355869e-07	1.000000000000000000e+03	1.000000000000000000e+03	1.625997973529306506e+01	nan	nan	1.000000000000000000e+03	2.560949413953923681e+01	7.331300145349898045e+00	nan	nan	7.512768385722685682e-01	nan	1.000000000000000000e+03	3.126813655851983275e-07	7.234757854953581101e-05	1.000000000000000000e+03	8.851461811689131966e-06	1.000000000000000000e+03	3.707993805931814438e-09	nan	1.018436603854904865e+00	2.994442651179300530e+00	1.000000000000000000e+03	1.000000000000000000e+03	5.156333514537477791e-01	1.218941883795008607e+01	2.267994515477055051e-02	nan	1.000000000000000000e+03	nan	4.395264344704200710e+01	9.224843349980072560e+01	nan	nan	1.000000000000000000e+03	2.475335099258644220e+02	3.050064334888287834e-02	1.000000000000000000e+03	nan	nan	9.974473940001952599e+01	nan	6.319416794207374571e-04	1.000000000000000000e+03	1.000000000000000000e+03	3.459569024767884571e+02	nan	8.266049468386341692e-01	4.541841769265574451e-07	5.507049751760795431e+01	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.622486156620490449e+00	1.000000000000000000e+03	9.762498946064736413e-04	nan	1.386280135106716417e-02	1.000000000000000000e+03	3.783310624319040361e-02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	2.749736002794452421e-05	1.000000000000000000e+03	2.474873469063489040e+01	nan	1.000000000000000000e+03	8.123253381284457930e+01	nan	1.000000000000000000e+03	nan	1.378992804310269493e+00	nan	3.874306721384863295e+01	1.563435611599868764e+02	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	4.699081744409418226e-02	1.000000000000000000e+03	nan	nan	nan	6.039514106690057916e-05	nan	2.645111599439156027e-08	1.502591749963144707e+00	2.232173767496330730e-01	4.444214377236541261e-06	9.565683340055346697e-06	3.646288267171601927e+00	nan	1.000000000000000000e+03	nan	nan	nan	nan	1.000000000000000000e+03
1.000000000000000000e+03	5.890009564264607889e+02	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	5.903342760438149384e+01	1.000000000000000000e+03	4.135318839899739252e-01	1.000000000000000000e+03	1.000000000000000000e+03	1.255998150823183293e-02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.082953975697769217e-01	1.412947417551805307e+00	9.716726977281611255e+01	1.000000000000000000e+03	nan	1.718153653739425124e+02	1.000000000000000000e+03	1.000000000000000000e+03	3.548877429330604905e+00	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	nan	2.411120968835825096e+01	1.016073208091882174e+00	1.000000000000000000e+03	3.114899220128731541e-08	1.000000000000000000e+03	1.000000000000000000e+03	1.524091356158828070e+00	nan	nan	1.000000000000000000e+03	1.872931957489027184e+02	1.000000000000000000e+03	nan	nan	7.111381866794892481e-01	nan	1.000000000000000000e+03	1.260320498779625912e-06	1.062708122512637774e-04	4.898464894873251865e+02	1.051501750451996058e-05	1.000000000000000000e+03	9.423429808248245010e-07	nan	1.910746179964296909e-01	1.340222794067193668e+01	3.545838898538049477e+01	1.000000000000000000e+03	6.682500501177349861e+01	1.590266828287453249e+00	4.991142851656183371e-09	nan	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	5.861611087240900133e+02	1.222573562023693133e-01	1.000000000000000000e+03	nan	nan	6.940791524320890176e+02	nan	1.415262502001948938e-03	1.000000000000000000e+03	1.000000000000000000e+03	8.100932248501361244e+01	nan	3.111551546661680732e+02	3.652599034664817321e-03	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.852682503026468623e+02	1.000000000000000000e+03	4.525681638342020016e-03	nan	5.462205057156970488e-03	1.000000000000000000e+03	1.840767762939665317e+02	7.086095482612020078e+02	nan	nan	1.000000000000000000e+03	1.501270670121808815e+00	1.000000000000000000e+03	1.000000000000000000e+03	nan	3.268293122078151214e+02	5.326071593930177528e+01	nan	1.000000000000000000e+03	nan	9.178506081341062099e+02	nan	7.656882806687839320e+02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	9.424080778201732178e-02	1.000000000000000000e+03	nan	nan	nan	4.092983557657204480e-02	nan	5.134238038710489573e-05	6.837305733085807802e+00	3.753470440151303929e-03	1.918465528122635958e-04	1.353234308787725946e-04	3.333112712454694559e+01	nan	1.000000000000000000e+03	nan	nan	nan	nan	1.000000000000000000e+03
2.827183516001740227e+00	8.121046552208529334e+00	3.828520703750786349e-04	3.521834958147456618e+00	8.054674598331881819e-03	1.000000000000000000e+03	2.610784345724844968e+00	1.000000000000000000e+03	9.352893734153903438e+01	1.000000000000000000e+03	2.150136343106685138e-02	1.403223986984526164e+02	1.000000000000000000e+03	1.268884230293680410e-04	7.223987735763941487e+00	9.751423094386055257e-02	3.850445671317917231e+02	1.328045638843938647e+01	1.000000000000000000e+03	3.357128770926933470e+01	2.084841291933623147e-03	3.527499817844630039e-03	2.874107447177340346e-01	1.000000000000000000e+03	8.059590940138116819e-05	3.460899594569418980e+01	1.000000000000000000e+03	1.000000000000000000e+03	2.850105918523995641e+00	7.869008238551275269e+01	1.309902587442868027e+00	1.000000000000000000e+03	1.062654290406748174e+02	6.014797353981101984e-07	2.577169601091157392e-02	2.775185386862413198e-04	9.410376511393865329e-01	4.442475076772399219e-06	1.000000000000000000e+03	1.014310683890210782e+02	1.373630736250935902e-04	2.671769575134067409e+01	1.184270742135395255e-04	1.000000000000000000e+03	1.175909773518332742e+02	2.143931967729497785e+02	5.911898919942276676e-02	1.000000000000000000e+03	5.778511740600604433e-06	2.454143763137428894e-02	1.000000000000000000e+03	1.505580565112584387e-06	1.100393458554571423e-04	8.997378693068237681e+02	2.719944234325421403e-05	1.000000000000000000e+03	4.673314406174462276e-07	9.456077000583642089e+00	3.855893232242374458e-02	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.366271471116075643e-02	1.000000000000000000e+03	8.400748827324686443e-06	1.000000000000000000e+03	1.000000000000000000e+03	6.208847600708301828e-02	1.000000000000000000e+03	7.774294710782844504e+02	2.405492460290389761e-05	1.000000000000000000e+03	1.000000000000000000e+03	2.417330323715249207e+01	1.029703052057535928e-01	1.000000000000000000e+03	8.683263895735316443e-06	1.000000000000000000e+03	1.183412085061740981e+02	1.000000000000000000e+03	1.966731166323669171e-05	1.000000000000000000e+03	1.000000000000000000e+03	9.380716260264310635e-05	4.685640879456969401e+02	3.994726034737121068e-01	1.093019726399111621e-09	1.357200465719411164e-01	4.954501908047900804e-03	1.316967325284512036e+01	1.000000000000000000e+03	9.266633781729780139e+00	5.054602408855397577e+00	1.215404947835932388e-04	1.448815221159983346e-01	1.166540980147056381e-03	2.867543402448071106e+02	3.369605047055310276e+00	8.053506248935461409e-01	3.122015105400430886e-07	1.711500380397293353e-01	1.000000000000000000e+03	5.469164674302271045e+00	1.181174329881997265e-03	2.649110048516273963e+00	1.674549538971748461e+02	8.773017587478777841e+02	2.184499753300850955e+01	1.000000000000000000e+03	3.314324292304392117e+01	1.913991479059358980e+01	1.585466244211570164e+01	8.500471194336608861e-06	3.644080816823519626e+02	9.624429597525713689e+02	3.417850009308475592e+02	2.416912901601792996e+01	1.000000000000000000e+03	1.000000000000000000e+03	7.365597792778093567e-01	1.000000000000000000e+03	9.003886255543889661e+01	7.676424803007098063e-02	3.255667168935452715e-01	2.912808947608603165e-05	1.622904632771516447e+02	1.726616949940200135e-08	1.774679775293822814e+00	4.298233453593439980e-03	6.325298131265951746e-06	3.419542454654874723e-06	1.250699568467209810e-01	1.992828841670497494e-04	1.000000000000000000e+03	1.670048178105443171e+01	1.000000000000000000e+03	3.758123085958048892e-01	6.551835728488181410e+00	8.747239143499655478e-01
2.835286826225498491e-02	1.047953469898824874e+00	nan	nan	2.289391151828545290e+01	1.000000000000000000e+03	2.928822147613050575e+01	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	2.916500129165497076e-05	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	2.088238026810205739e+01	1.000000000000000000e+03	3.157301093398556108e-02	1.003827294125285086e+01	9.547331449690387162e-01	1.000000000000000000e+03	nan	6.740808664243415294e+00	1.000000000000000000e+03	1.000000000000000000e+03	7.994696842057927647e-03	nan	nan	1.000000000000000000e+03	3.850702793287798187e+01	nan	3.374822998158720111e+00	2.431616042700503449e-03	6.725754331565116217e+02	2.112248449553166883e-04	1.000000000000000000e+03	1.000000000000000000e+03	2.990563304305857706e+00	nan	nan	2.909638268063344246e-01	3.538750958455737532e+02	6.056462046346940724e+02	nan	nan	3.318615979244645547e-02	nan	1.000000000000000000e+03	2.739699938642371074e-02	1.334338447731604901e-04	1.000000000000000000e+03	2.381014279618637512e-05	1.369566107408984124e+02	6.442285984294431785e-08	nan	6.513718710657984801e+00	8.054915707398059510e+01	1.000000000000000000e+03	1.000000000000000000e+03	2.198841879420054113e+01	1.762868834473100055e+00	9.946997298685023998e-10	nan	1.000000000000000000e+03	nan	3.862940332275932320e+01	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	3.981695093770155847e+00	2.363959326790076587e-01	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	nan	2.763306127168890856e-04	1.000000000000000000e+03	1.000000000000000000e+03	8.027216936577503265e-04	nan	7.701618464109283475e-03	1.132585507191034403e-05	1.000000000000000000e+03	nan	9.489383535250648265e+02	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	2.738249392562198717e-05	nan	1.013738638778447065e-05	1.000000000000000000e+03	8.185646772252246350e+00	3.242940645548977585e+01	nan	nan	1.000000000000000000e+03	1.509311913189083088e+00	3.809666859689836826e+01	1.000000000000000000e+03	nan	1.000000000000000000e+03	3.065420094707014869e+02	nan	1.000000000000000000e+03	nan	1.956662852730545765e+01	nan	8.531335083764703313e+02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	4.235532319484045516e-01	1.000000000000000000e+03	nan	nan	nan	1.172789313479604273e-01	nan	3.700411312801871232e-04	2.711858343486490597e+01	1.025744034769659509e-02	2.153034554688313198e-04	8.336907827842258349e-05	5.879954967761234030e+01	nan	1.000000000000000000e+03	nan	nan	nan	nan	1.000000000000000000e+03
1.342666026204153429e-02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.258018419628755824e+00	1.000000000000000000e+03	4.588323180250381689e-02	1.332355134785597528e+01	1.000000000000000000e+03	9.626136151051623691e-06	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	2.204961445075142876e+02	1.871483489249418319e+00	1.131996280878150851e-01	1.217797280826893536e+00	2.031594367045454597e+00	1.000000000000000000e+03	nan	1.317492040061200775e+01	1.000000000000000000e+03	1.000000000000000000e+03	3.053338824569755850e-03	nan	nan	7.344445289221657180e-02	9.301457370658786639e-01	nan	1.723744922822871217e+02	2.276507052143949953e-04	4.976350941324916732e+01	5.080880726711071128e-06	3.386436995583702014e+02	6.337865229961275304e+01	2.772707135071255546e+00	nan	nan	1.000000000000000000e+03	1.532971214751953326e+01	3.135357015197386943e+01	nan	nan	3.959113934846223981e-01	nan	1.000000000000000000e+03	2.408235754653695448e-05	1.694400223308580597e-05	2.544520768757348890e+02	4.440122988969659110e-05	1.434329728921407821e+02	7.735475233614291549e-10	nan	1.954929049002550878e-01	2.320919086271849707e+01	1.000000000000000000e+03	1.000000000000000000e+03	8.965571946308530826e+00	6.042073443924000031e+00	2.088848776016431731e-11	nan	1.573537147360662800e+02	nan	1.205627095956131534e+01	1.000000000000000000e+03	nan	nan	1.582621276447950365e+01	3.532295271892392119e+00	3.310975750482746116e-02	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	nan	1.961990950925489302e-05	1.000000000000000000e+03	1.000000000000000000e+03	3.621287453784812205e-01	nan	1.787635621141998032e-01	5.399045655810572346e-05	3.969419510431018949e+01	nan	1.000000000000000000e+03	5.250407359497584281e+01	9.115783455289141557e+01	1.000000000000000000e+03	1.572074053899174639e-04	nan	6.897441091212589178e-08	7.606362168184059556e+02	1.401283473364256238e-01	4.977416693280161120e-01	nan	nan	1.571332162982586738e+02	1.337457529371979814e-01	5.854745210604819228e+00	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.311323970443574183e+01	nan	1.000000000000000000e+03	nan	1.702871982277369023e+00	nan	7.287154879213157521e+00	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	8.553660325692391542e-02	1.000000000000000000e+03	nan	nan	nan	1.090086597320851511e-03	nan	2.479476520054694110e-11	8.428591386729845925e-02	8.753767347375510610e+01	6.891805304434420578e-05	1.542559767291654956e-06	3.681772927657000594e+01	nan	1.000000000000000000e+03	nan	nan	nan	nan	2.416584580194462433e+02
4.768645079646371410e-01	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	1.000000000000000000e+03	8.144942074050501333e+02	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.198143952388398548e-01	1.000000000000000000e+03	1.000000000000000000e+03	3.290743256509480485e-04	6.616769409477021782e+02	nan	nan	1.000000000000000000e+03	1.150710298733068129e+02	3.265043712521464840e+02	5.800948368034424263e-01	4.508696478850174327e-01	7.620105777791353674e+00	1.000000000000000000e+03	nan	2.109511998943407818e+01	1.000000000000000000e+03	1.000000000000000000e+03	6.056615449001123697e-01	nan	nan	1.000000000000000000e+03	1.633221167509349536e+00	nan	9.801262031927096530e+01	3.836171371787565343e-02	1.917909012660328116e+01	4.318381433443872416e-03	1.000000000000000000e+03	3.982492806352130401e+02	1.916787638843362629e+01	nan	nan	8.306460419753184397e+02	9.121956565453737653e+01	1.000000000000000000e+03	nan	nan	4.996593285240086857e+01	nan	1.000000000000000000e+03	1.133908471636407724e-05	1.727018540563041897e-03	1.000000000000000000e+03	2.250753841218659443e-02	1.000000000000000000e+03	8.619974875588855263e-07	nan	6.947971046625162295e+00	2.417213438257096669e+01	2.486657661474205270e+02	1.000000000000000000e+03	4.256160530774081963e+01	1.000000000000000000e+03	2.281140315294634865e-05	nan	5.087530197084407177e+02	nan	1.000000000000000000e+03	1.000000000000000000e+03	nan	nan	2.675075229953726463e+01	1.000000000000000000e+03	1.190641456455337616e-01	1.000000000000000000e+03	nan	nan	6.085930661123954906e+02	nan	1.437080180992454507e-04	1.000000000000000000e+03	1.000000000000000000e+03	2.355629584426368467e-02	nan	3.303672589327558473e+00	1.381866218271599750e-02	9.044800664028750816e+02	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.930834277011555145e+01	1.000000000000000000e+03	6.710192820477191853e-04	nan	1.921374400206896441e-02	1.000000000000000000e+03	9.139364533917824218e+00	3.262999445607012206e+01	nan	nan	1.000000000000000000e+03	2.352507409699205673e-02	1.458407872570116979e+02	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.242908047589694975e+00	nan	4.428065129440950898e+01	nan	1.035316177016835759e+01	nan	1.785208721968662982e+00	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	2.755655988371206035e+02	6.487001524603062952e-02	1.000000000000000000e+03	nan	nan	nan	5.105814119716649557e+00	nan	1.217362725688926811e-06	9.462981694967431689e-01	2.309707582026893036e+01	2.468868735319334778e-06	4.845292504327856731e-06	1.129991040363163179e+01	nan	1.000000000000000000e+03	nan	nan	nan	nan	8.137968416101356297e+02
8.116690760388995951e-01	1.000000000000000000e+03	nan	nan	2.309026940159226626e+01	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	4.805416109920840340e-01	1.160537023784810629e+01	1.000000000000000000e+03	1.577978203368350692e-05	1.861885629704868705e+01	nan	nan	5.940499997028126700e+02	1.000000000000000000e+03	1.000000000000000000e+03	6.753174936884565049e-02	1.653152811321648930e+00	3.725958385180518917e+00	1.000000000000000000e+03	nan	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	1.094457747730083197e+00	nan	nan	1.000000000000000000e+03	2.029752102791540835e+00	nan	1.948901994218602951e+01	4.985790204372178612e-04	2.994863273218045308e+01	1.567963685222021463e-06	1.000000000000000000e+03	6.424376724774184595e+02	1.466253291347706378e-01	nan	nan	1.000000000000000000e+03	8.031432246790139118e+00	3.892377917293311498e+02	nan	nan	8.758102023493593791e+00	nan	1.000000000000000000e+03	1.502145496190583744e-07	1.163437344894953547e-04	1.000000000000000000e+03	1.431759257944707861e-05	4.404889314616478373e+02	1.973822066982570228e-08	nan	4.294573105181332395e-01	9.562688300249147844e+00	1.000000000000000000e+03	1.000000000000000000e+03	1.386950623072990254e+02	9.119625410358901263e+02	1.423678740970377762e-07	nan	1.000000000000000000e+03	nan	1.126847122440748450e+02	1.000000000000000000e+03	nan	nan	2.630419406650124188e+02	1.000000000000000000e+03	1.706754277648703466e+00	1.000000000000000000e+03	nan	nan	1.000000000000000000e+03	nan	6.954885748389159623e-05	1.000000000000000000e+03	1.000000000000000000e+03	6.818926354189215999e+02	nan	5.161619661325961284e-02	1.430988026814286607e-01	5.465325091507107800e+02	nan	7.654203420718424411e+01	1.000000000000000000e+03	1.000000000000000000e+03	1.000000000000000000e+03	6.102727806330029287e-04	nan	3.210916412243199178e-04	1.000000000000000000e+03	2.626963266635579775e+00	3.043329669694215411e+01	nan	nan	1.000000000000000000e+03	6.106523039472000307e-03	2.087021869608195459e+02	1.000000000000000000e+03	nan	1.000000000000000000e+03	3.424885051786828853e+02	nan	1.000000000000000000e+03	nan	3.305057351144346711e+01	nan	6.862099326070884686e+00	1.000000000000000000e+03	nan	nan	nan	1.000000000000000000e+03	1.352795032962526633e+01	1.000000000000000000e+03	nan	nan	nan	1.645322360658504641e-03	nan	3.294473359427581684e-10	1.440694837665580375e-01	3.102472924008974411e-02	1.416240468442638386e-06	3.786325967860686197e-06	1.577945502845388370e+00	nan	1.000000000000000000e+03	nan	nan	nan	nan	6.102460823218810049e+01
